ticket_id,customer_segment,product_area,priority,channel,agent_tenure_months,first_response_min,resolution_min,reopen_count,csat_1_5,refund_requested,escalation,bug_confirmed,sentiment_score,sla_breached
209065,SMB,performance,low,chat,15.5,21.3,610.2,0,5,0,0,0,-0.127,0
209066,SMB,billing,low,email,33.5,24.2,455.1,0,3,0,0,1,0.202,0
209067,Consumer,performance,low,email,31.2,59.0,318.5,1,4,0,1,0,0.174,0
209068,Consumer,performance,high,email,13.9,71.7,1609.5,0,3,0,1,1,-0.286,1
209069,SMB,billing,high,chat,24.5,5.3,857.4,0,4,1,0,0,-0.016,1
209070,Consumer,mobile,low,chat,5.2,17.7,590.3,0,4,0,0,0,-0.167,0
209071,Consumer,login,low,email,19.4,34.0,235.0,0,4,0,0,0,0.445,0
209072,Consumer,api,medium,community,30.2,149.7,1834.4,1,3,0,0,1,-0.17,1
209073,SMB,performance,low,phone,10.1,16.1,518.7,0,5,0,0,0,0.556,0
209074,Enterprise,mobile,medium,email,26.4,38.3,319.0,0,5,0,0,0,0.24,0
209075,Consumer,performance,high,email,3.1,32.4,1593.9,0,3,0,0,0,0.171,1
209076,SMB,billing,low,email,47.1,38.0,96.4,0,4,0,0,0,0.058,0
209077,Consumer,performance,high,phone,8.9,4.1,3078.1,2,3,0,0,1,-1.0,1
209078,SMB,billing,medium,email,27.6,60.9,393.5,0,4,0,0,0,0.59,0
209079,Consumer,mobile,low,chat,13.6,12.6,787.7,0,4,1,0,0,0.427,0
209080,SMB,billing,low,email,24.7,111.4,142.5,0,4,1,0,0,0.64,0
209081,SMB,mobile,high,phone,50.5,4.9,929.1,3,4,0,1,1,-0.629,1
209082,Consumer,billing,urgent,phone,7.6,3.7,305.4,0,4,0,0,0,0.351,1
209083,Enterprise,mobile,medium,chat,7.7,20.6,637.0,0,4,0,0,1,-0.183,0
209084,Consumer,billing,high,chat,6.1,6.1,1253.9,0,4,0,0,1,-0.377,1
209085,Consumer,api,medium,email,38.4,63.4,528.6,1,4,0,0,1,-0.081,0
209086,Consumer,billing,medium,email,28.9,77.2,521.5,0,5,0,0,0,0.626,0
209087,Consumer,performance,high,phone,11.4,4.0,925.0,0,4,0,0,0,-0.013,1
209088,Enterprise,mobile,medium,chat,13.6,34.9,292.4,0,5,0,0,0,0.514,0
209089,Enterprise,login,low,email,6.7,69.5,292.8,0,4,0,0,0,-0.085,0
209090,Enterprise,mobile,low,phone,12.0,11.7,812.0,0,5,0,0,0,0.424,0
209091,Enterprise,login,low,community,6.4,1440.0,362.1,0,5,0,0,0,0.075,0
209092,Enterprise,integrations,low,chat,12.9,10.7,771.4,0,4,0,0,0,0.356,0
209093,Consumer,integrations,low,email,17.4,101.7,199.5,1,5,0,0,1,0.071,0
209094,Consumer,billing,low,chat,38.8,12.3,114.3,0,5,0,1,0,0.547,0
209095,Enterprise,mobile,low,chat,18.7,8.5,1096.5,1,5,0,0,0,-0.143,0
209096,SMB,login,low,email,21.4,29.4,423.6,1,5,1,0,0,-0.178,0
209097,Consumer,api,urgent,phone,19.0,4.5,2964.2,0,3,0,0,0,-0.182,1
209098,Consumer,login,low,phone,25.1,22.0,180.6,0,4,0,0,0,0.025,0
209099,Consumer,api,high,email,46.6,50.5,1028.8,0,4,0,0,0,-0.138,1
209100,SMB,mobile,low,chat,22.9,6.6,176.8,0,4,0,0,0,0.368,0
209101,SMB,performance,low,chat,29.0,31.6,104.0,0,4,0,0,0,0.95,0
209102,Consumer,mobile,low,chat,26.0,6.2,748.1,0,4,0,0,0,0.034,0
209103,Consumer,integrations,medium,phone,44.4,10.2,215.5,1,5,0,0,1,0.022,0
209104,Enterprise,integrations,low,email,13.3,20.7,400.6,0,5,0,0,1,0.092,0
209105,Consumer,integrations,medium,email,28.8,18.4,964.6,1,5,0,0,0,-0.282,1
209106,Consumer,performance,low,phone,20.1,12.3,935.2,0,3,0,0,1,0.379,0
209107,Consumer,billing,medium,community,25.2,230.2,251.3,0,5,0,0,0,0.45,0
209108,Consumer,integrations,medium,email,11.0,58.7,593.5,0,4,0,0,0,0.283,0
209109,Consumer,login,low,phone,31.1,7.6,157.0,1,5,0,0,0,0.082,0
209110,Consumer,billing,low,phone,19.8,12.1,918.5,1,5,0,0,1,0.02,0
209111,Consumer,api,low,phone,6.8,7.0,335.5,0,5,0,0,0,0.128,0
209112,SMB,billing,high,community,3.7,171.5,251.6,0,4,0,0,0,0.238,0
209113,Consumer,performance,medium,email,15.2,57.8,2015.8,3,3,0,0,1,-1.0,1
209114,Consumer,integrations,medium,phone,17.6,4.7,178.0,1,4,0,0,0,0.096,0
209115,Enterprise,login,medium,email,18.9,22.7,197.4,0,4,0,0,0,0.28,0
209116,SMB,login,medium,email,28.2,30.1,362.8,0,5,0,0,0,0.27,0
209117,Consumer,integrations,low,chat,16.4,19.7,790.1,0,4,0,0,1,0.003,0
209118,Consumer,api,medium,phone,56.3,11.6,2333.2,1,3,0,0,1,-0.335,1
209119,Consumer,performance,high,email,16.3,29.4,1543.6,1,4,0,0,1,-0.098,1
209120,SMB,billing,low,chat,37.6,7.7,264.0,1,5,0,0,1,-0.054,0
209121,Consumer,integrations,medium,chat,6.8,11.3,1033.3,0,4,0,0,1,0.155,1
209122,Consumer,login,medium,email,11.6,61.9,226.1,1,4,0,0,0,0.019,0
209123,Consumer,billing,medium,email,8.5,67.3,109.7,0,5,0,0,0,0.265,0
209124,Consumer,performance,medium,email,21.5,36.9,217.8,0,4,0,0,0,0.217,0
209125,SMB,integrations,medium,phone,10.0,7.9,942.0,0,4,0,0,0,0.367,1
209126,SMB,integrations,urgent,chat,12.1,5.4,1390.8,0,4,0,1,0,-0.307,1
209127,Consumer,login,low,email,11.3,24.3,211.3,0,4,0,0,0,0.429,0
209128,SMB,login,high,email,4.8,57.9,383.1,0,4,0,0,0,0.256,1
209129,SMB,performance,high,community,26.6,207.0,1977.4,2,3,0,0,1,-0.711,1
209130,Consumer,integrations,low,chat,26.0,16.3,232.2,0,4,0,0,0,0.296,0
209131,SMB,billing,low,community,22.0,163.2,268.3,0,5,0,0,0,0.18,0
209132,SMB,billing,high,chat,39.7,7.6,1433.8,1,3,0,0,1,0.021,1
209133,Enterprise,billing,medium,chat,51.4,11.4,616.4,0,4,0,0,0,0.135,0
209134,Consumer,api,low,chat,18.9,13.0,1469.8,1,3,0,0,1,0.079,1
209135,Consumer,integrations,medium,chat,10.3,17.5,1297.8,0,3,0,0,0,0.37,1
209136,Enterprise,billing,medium,community,39.0,653.0,422.0,0,5,0,0,0,0.412,0
209137,Consumer,api,medium,email,27.3,48.4,673.7,0,5,0,0,0,0.479,0
209138,SMB,login,low,chat,8.8,18.2,307.7,0,5,0,0,0,0.443,0
209139,Consumer,integrations,high,chat,23.4,6.8,769.3,0,5,0,0,0,-0.03,1
209140,SMB,login,low,email,17.4,93.1,177.9,0,5,0,0,0,0.369,0
209141,SMB,login,medium,phone,31.2,6.8,213.8,0,5,0,1,0,0.105,0
209142,Enterprise,mobile,low,email,13.1,69.5,981.3,0,5,0,0,0,0.121,0
209143,Consumer,api,high,email,8.5,67.0,583.1,0,4,0,0,0,-0.241,1
209144,SMB,integrations,low,community,11.8,405.2,363.7,0,3,0,0,0,0.26,0
209145,SMB,integrations,urgent,email,14.7,31.9,2805.1,1,3,0,1,1,0.131,1
209146,SMB,login,medium,email,22.5,69.2,1421.8,1,4,0,0,1,-0.697,1
209147,Consumer,api,medium,chat,13.0,26.5,2341.2,0,4,0,0,1,0.198,1
209148,SMB,performance,low,email,34.1,34.6,300.5,0,5,0,0,0,0.6,0
209149,SMB,login,high,phone,14.6,26.7,235.2,0,5,0,0,0,-0.11,0
209150,Consumer,api,medium,chat,28.6,22.6,928.0,0,4,0,0,0,0.018,1
209151,Enterprise,billing,high,chat,19.2,15.8,262.5,0,4,0,0,0,0.039,0
209152,Consumer,api,medium,phone,15.6,18.8,981.6,0,4,0,0,0,0.33,1
209153,Consumer,login,low,email,11.7,84.0,98.9,0,4,0,0,0,0.457,0
209154,Consumer,login,low,email,25.1,69.8,255.0,0,5,0,0,1,0.359,0
209155,Consumer,billing,medium,community,5.7,716.3,270.9,0,5,0,0,0,0.51,0
209156,SMB,mobile,medium,phone,30.5,3.2,693.2,0,5,0,0,1,0.42,0
209157,Consumer,performance,medium,community,35.2,149.4,532.6,0,4,0,0,0,0.665,0
209158,SMB,login,low,email,25.8,285.7,353.7,0,4,0,0,1,0.015,0
209159,SMB,performance,medium,phone,19.2,11.5,548.3,0,5,0,0,0,0.56,0
209160,Enterprise,performance,high,chat,51.5,17.2,2226.4,1,4,0,0,0,-0.79,1
209161,Consumer,integrations,medium,email,18.1,48.2,643.9,0,5,0,0,0,0.129,0
209162,Consumer,performance,low,email,13.7,87.3,223.4,0,4,0,0,0,0.356,0
209163,Consumer,integrations,medium,community,16.0,45.9,435.5,1,5,0,0,0,-0.177,0
209164,Consumer,integrations,medium,phone,27.1,4.9,489.9,0,3,0,0,0,0.347,0
209165,Consumer,api,medium,community,3.8,128.3,480.0,1,4,0,0,0,0.144,0
209166,Consumer,api,high,email,31.9,22.6,688.4,0,4,0,0,0,0.172,1
209167,SMB,login,medium,email,48.7,43.2,155.1,0,4,0,0,0,-0.07,0
209168,SMB,billing,low,email,27.6,208.3,359.4,0,5,0,0,1,0.659,0
209169,Consumer,performance,medium,community,5.9,302.8,1131.5,0,5,0,0,0,-0.093,1
209170,Enterprise,performance,high,chat,30.2,4.8,2098.6,0,4,0,1,0,-0.246,1
209171,SMB,integrations,high,email,11.0,102.8,1347.5,0,4,0,0,0,0.041,1
209172,Consumer,api,high,phone,10.0,2.3,1411.1,0,3,0,1,1,-0.506,1
209173,Consumer,performance,medium,chat,8.8,11.7,632.7,1,4,0,0,1,0.363,0
209174,Consumer,billing,low,phone,48.4,11.6,249.0,1,4,0,0,0,0.07,0
209175,Consumer,api,low,chat,18.6,10.0,861.5,0,5,0,0,0,-0.091,0
209176,Consumer,api,low,chat,21.2,6.9,883.3,0,5,0,0,1,0.034,0
209177,Consumer,mobile,low,email,4.3,48.3,354.4,0,5,0,0,0,-0.268,0
209178,Consumer,login,urgent,email,6.1,38.9,212.4,0,3,0,0,0,0.252,1
209179,Consumer,mobile,medium,chat,15.6,5.0,321.4,0,4,0,0,0,0.601,0
209180,Consumer,performance,medium,email,14.4,89.8,877.5,0,4,0,0,0,0.158,1
209181,Enterprise,integrations,low,phone,26.2,12.7,791.6,2,4,0,0,0,-0.487,0
209182,Consumer,integrations,low,chat,66.1,12.1,223.3,0,4,0,0,0,0.858,0
209183,Consumer,api,high,email,21.4,51.1,348.0,0,4,0,0,1,0.491,0
209184,SMB,billing,low,chat,5.9,14.5,314.4,1,4,0,0,1,-0.09,0
209185,Consumer,billing,low,phone,11.9,4.1,318.6,0,5,0,0,0,0.079,0
209186,Consumer,api,medium,chat,9.1,20.5,825.0,0,5,0,0,0,0.281,1
209187,Consumer,performance,medium,community,35.2,226.3,971.3,0,4,0,0,1,0.227,1
209188,Consumer,mobile,medium,phone,20.9,5.1,279.7,0,4,0,0,1,0.375,0
209189,Consumer,mobile,low,email,7.7,57.8,440.4,1,4,0,0,1,-0.082,0
209190,Consumer,performance,high,email,21.1,63.7,406.0,0,5,0,0,0,0.023,1
209191,Consumer,api,medium,chat,33.1,11.8,725.2,0,4,0,0,0,0.265,1
209192,SMB,login,low,chat,48.0,14.9,60.7,0,4,0,0,0,0.08,0
209193,Enterprise,login,medium,community,1.8,104.5,251.8,0,5,0,0,0,0.995,0
209194,Consumer,performance,low,chat,37.4,8.8,450.2,2,4,0,0,1,-0.015,0
209195,Enterprise,billing,low,chat,22.1,11.4,729.5,0,5,0,1,0,0.491,0
209196,Consumer,billing,low,email,10.7,32.0,418.5,1,4,0,0,0,-0.059,0
209197,SMB,login,high,chat,29.2,14.1,443.4,0,4,1,0,0,-0.162,1
209198,SMB,performance,medium,email,6.7,39.7,563.1,1,5,0,0,0,-0.319,0
209199,Consumer,api,low,phone,31.0,12.5,287.6,0,4,0,0,1,0.505,0
209200,Enterprise,billing,high,email,39.2,57.6,1178.6,0,4,0,1,1,0.078,1
209201,Consumer,integrations,medium,phone,23.0,3.3,432.5,1,5,0,0,1,0.245,0
209202,Consumer,mobile,high,email,36.2,85.1,800.8,0,5,0,0,1,-0.244,1
209203,Consumer,login,high,chat,14.7,8.9,304.6,0,4,0,0,0,0.962,0
209204,Consumer,login,medium,phone,20.9,6.7,356.6,0,4,0,0,1,-0.07,0
209205,Enterprise,login,high,email,12.9,25.4,995.8,1,5,0,0,1,-0.493,1
209206,SMB,login,high,email,44.1,35.6,134.9,0,5,0,0,0,0.357,0
209207,Enterprise,performance,low,email,15.1,91.9,930.5,0,4,0,0,0,0.514,0
209208,Consumer,integrations,low,email,44.5,26.8,694.0,0,4,0,0,0,0.601,0
209209,Consumer,integrations,medium,phone,4.9,9.5,905.4,0,4,0,0,1,-0.068,1
209210,Enterprise,login,medium,email,24.3,125.3,127.6,0,5,0,0,0,0.131,0
209211,Enterprise,api,low,email,24.0,37.0,1250.6,1,5,0,0,1,-0.063,0
209212,Consumer,integrations,medium,email,0.5,62.9,819.5,0,4,0,0,0,0.381,1
209213,Consumer,mobile,low,email,29.4,71.1,385.7,0,5,0,0,0,0.315,0
209214,SMB,login,urgent,chat,28.0,9.4,719.3,0,3,0,0,1,0.127,1
209215,Consumer,billing,medium,chat,18.5,14.8,350.7,0,5,0,0,0,0.418,0
209216,Consumer,integrations,medium,email,25.2,172.9,225.6,0,4,0,0,0,0.209,0
209217,SMB,performance,low,phone,18.2,8.5,345.0,1,4,0,0,0,-0.354,0
209218,Consumer,login,medium,email,14.4,53.9,102.4,0,5,0,0,0,0.411,0
209219,Consumer,mobile,medium,community,21.8,300.9,238.7,1,5,0,0,1,0.396,0
209220,Consumer,performance,low,email,5.1,31.2,688.9,0,4,0,0,0,0.224,0
209221,Consumer,login,medium,chat,16.0,25.0,291.0,1,4,0,0,0,0.099,0
209222,Consumer,integrations,high,email,19.2,70.2,2739.9,0,3,0,0,0,-0.295,1
209223,SMB,billing,medium,chat,29.7,8.4,267.4,0,4,0,0,0,0.522,0
209224,SMB,login,high,chat,57.1,18.2,559.9,1,4,0,0,0,-0.519,1
209225,Consumer,billing,high,email,47.3,25.3,360.0,0,4,0,0,0,0.546,1
209226,SMB,api,low,email,26.3,32.2,900.8,0,3,0,0,0,0.093,0
209227,Consumer,billing,medium,chat,15.3,16.0,87.4,0,5,0,0,0,0.335,0
209228,Consumer,billing,medium,chat,40.1,19.7,347.4,1,5,0,0,0,-0.002,0
209229,SMB,integrations,medium,chat,34.0,7.9,1375.6,0,4,0,0,1,-0.719,1
209230,Enterprise,login,high,chat,13.0,5.9,313.0,0,5,0,0,0,0.355,0
209231,Consumer,performance,medium,community,17.5,180.4,475.3,0,4,0,0,0,0.786,0
209232,Consumer,login,medium,chat,42.9,38.7,530.3,0,5,0,0,1,-0.038,0
209233,Consumer,mobile,medium,phone,16.8,4.6,216.4,0,4,1,0,0,0.306,0
209234,Consumer,login,low,chat,15.0,8.3,138.7,0,5,0,0,0,0.312,0
209235,SMB,login,high,chat,42.5,22.6,401.6,0,5,0,0,0,0.044,1
209236,Consumer,integrations,medium,phone,6.8,8.6,1624.5,0,4,0,0,1,-0.596,1
209237,SMB,mobile,low,email,21.1,219.3,538.0,0,4,1,0,1,0.461,0
209238,Consumer,mobile,low,chat,34.2,7.9,232.0,0,5,0,0,0,-0.245,0
209239,Enterprise,mobile,low,chat,115.8,8.7,454.1,0,4,0,0,0,0.395,0
209240,Consumer,login,medium,email,15.3,32.4,145.2,1,5,0,0,1,0.153,0
209241,SMB,api,medium,community,23.0,193.2,291.1,0,5,0,0,0,0.491,0
209242,Enterprise,mobile,high,email,25.3,57.7,1293.9,0,4,0,0,0,-0.225,1
209243,Enterprise,login,low,community,52.0,232.3,119.2,0,5,0,1,0,0.537,0
209244,Consumer,login,low,community,33.0,168.2,160.9,0,4,0,0,0,0.161,0
209245,Consumer,performance,low,community,14.3,104.2,134.0,0,5,0,0,0,0.587,0
209246,Enterprise,integrations,low,community,14.0,237.7,226.3,1,4,0,0,0,0.04,0
209247,Consumer,performance,medium,email,12.7,20.9,897.2,0,4,0,0,0,0.347,1
209248,Consumer,billing,high,email,8.0,42.1,1112.6,2,2,0,0,1,-0.282,1
209249,Consumer,mobile,low,chat,16.3,4.5,303.9,0,4,0,0,0,0.832,0
209250,Consumer,api,high,email,12.2,44.6,2481.1,0,4,0,0,1,-0.123,1
209251,Consumer,integrations,low,community,15.1,140.6,236.0,1,3,0,0,0,-0.053,0
209252,Consumer,performance,high,chat,9.9,12.9,1029.9,0,4,0,0,1,-0.454,1
209253,SMB,login,high,community,6.7,74.6,110.4,0,5,0,0,0,0.245,0
209254,Consumer,billing,high,chat,9.1,2.9,903.2,0,4,0,0,0,0.077,1
209255,Enterprise,mobile,low,email,6.2,86.7,176.5,0,4,0,0,0,0.403,0
209256,SMB,integrations,low,email,59.1,82.9,732.7,0,4,0,0,1,0.647,0
209257,Consumer,integrations,low,chat,34.4,22.6,439.4,1,4,0,1,1,0.411,0
209258,SMB,login,urgent,chat,1.2,10.7,288.9,0,3,0,0,0,-0.157,1
209259,SMB,integrations,high,chat,31.3,6.1,1209.5,0,4,1,0,0,-0.021,1
209260,Consumer,performance,medium,email,17.3,96.8,343.1,0,5,0,0,0,0.228,0
209261,SMB,mobile,low,phone,29.4,8.3,812.0,0,5,0,0,0,0.416,0
209262,SMB,api,medium,chat,8.4,15.7,1094.3,1,4,1,0,0,-0.181,1
209263,Consumer,integrations,low,community,75.2,198.2,393.4,0,4,0,0,0,0.271,0
209264,Consumer,integrations,low,chat,14.0,14.8,799.9,0,3,0,0,0,0.316,0
209265,Consumer,login,medium,chat,13.0,12.1,363.2,1,5,0,0,1,0.257,0
209266,Consumer,api,low,phone,1.9,5.3,1012.9,0,5,0,0,1,0.188,0
209267,SMB,mobile,low,chat,19.6,14.0,228.1,0,5,0,0,0,0.575,0
209268,SMB,login,urgent,phone,6.0,2.6,835.6,0,4,0,1,0,-0.018,1
209269,Consumer,performance,high,email,8.5,23.9,1342.6,1,4,0,0,1,-0.356,1
209270,SMB,integrations,medium,community,9.5,207.4,366.6,0,5,0,0,0,0.01,0
209271,Consumer,login,high,email,6.1,14.2,230.7,1,4,0,0,0,-0.274,0
209272,Enterprise,performance,high,community,34.2,104.1,2092.2,0,3,0,0,1,-0.186,1
209273,Consumer,login,medium,chat,9.7,6.7,126.5,0,5,0,0,0,0.101,0
209274,SMB,performance,high,email,48.7,55.8,1530.3,0,3,0,0,1,-0.13,1
209275,SMB,integrations,high,chat,8.5,11.6,1334.5,0,4,0,0,1,-0.36,1
209276,Enterprise,api,medium,community,21.3,101.2,1573.8,0,4,1,0,0,0.458,1
209277,Enterprise,login,urgent,chat,32.5,3.9,308.6,0,3,0,1,0,0.423,1
209278,Consumer,api,high,chat,26.5,4.8,605.5,0,4,0,0,0,-0.106,1
209279,Consumer,login,low,phone,3.4,7.6,534.0,0,4,0,0,1,0.578,0
209280,Consumer,api,medium,email,12.2,66.8,615.2,0,4,0,0,0,0.784,0
209281,Consumer,mobile,low,phone,16.9,5.9,685.1,0,5,0,0,0,-0.109,0
209282,Consumer,login,high,phone,24.5,5.7,399.1,1,3,0,0,0,-0.283,1
209283,Consumer,mobile,medium,phone,69.1,5.8,593.8,1,5,0,0,0,0.411,0
209284,Consumer,performance,low,email,18.2,38.3,347.5,0,4,0,0,0,0.301,0
209285,Consumer,mobile,high,community,15.0,230.5,546.4,0,4,0,0,0,-0.168,1
209286,Consumer,login,high,email,12.5,61.5,411.8,1,3,0,1,0,-0.402,1
209287,Consumer,performance,medium,email,25.3,77.9,261.2,0,5,0,0,0,0.085,0
209288,Consumer,performance,high,community,109.7,182.6,2150.5,0,4,0,0,1,-0.115,1
209289,Consumer,performance,high,email,15.1,21.4,849.6,0,4,0,0,0,-0.323,1
209290,Enterprise,integrations,low,community,19.3,579.0,1467.6,0,4,0,0,1,-0.509,1
209291,Enterprise,performance,medium,phone,21.5,7.3,472.6,0,5,0,0,0,0.986,0
209292,Consumer,integrations,high,email,31.6,49.0,1256.4,0,4,0,0,0,0.026,1
209293,Consumer,api,low,chat,20.8,22.8,2426.7,0,3,0,0,0,0.183,1
209294,Enterprise,performance,low,chat,15.6,21.2,305.5,1,4,0,1,0,-0.017,0
209295,Consumer,integrations,high,chat,36.5,7.4,550.2,0,4,0,0,0,-0.031,1
209296,Consumer,mobile,high,email,24.8,18.7,827.4,0,3,0,1,0,-0.219,1
209297,Consumer,integrations,urgent,chat,8.0,16.3,540.9,0,4,0,1,0,0.219,1
209298,Enterprise,performance,high,phone,58.7,4.3,788.2,0,4,0,0,0,0.534,1
209299,SMB,mobile,high,email,10.8,102.3,681.4,0,4,0,0,0,0.32,1
209300,Consumer,billing,low,phone,46.4,21.9,190.0,0,4,0,0,0,0.26,0
209301,SMB,mobile,low,email,18.1,35.2,2595.2,0,3,0,0,1,0.114,1
209302,SMB,billing,high,chat,28.8,7.5,1350.2,0,3,0,0,1,-0.235,1
209303,SMB,login,medium,community,14.5,545.3,236.3,0,5,0,0,0,0.4,0
209304,Consumer,mobile,low,email,19.6,22.4,176.1,0,5,0,0,0,-0.216,0
209305,Consumer,mobile,high,phone,29.2,11.0,286.4,0,4,0,0,0,0.681,0
209306,Enterprise,login,medium,email,7.9,67.4,316.8,0,5,0,0,0,0.6,0
209307,Consumer,api,high,email,4.2,122.5,594.1,1,3,0,0,1,-0.259,1
209308,Consumer,performance,urgent,phone,32.2,3.6,881.1,0,4,0,0,0,-0.28,1
209309,Consumer,api,high,chat,10.8,18.2,1833.1,3,2,0,0,1,-1.0,1
209310,SMB,performance,high,chat,21.1,5.5,1170.9,1,4,0,0,1,-0.452,1
209311,Enterprise,api,high,chat,35.3,8.4,803.7,0,4,0,1,0,0.1,1
209312,SMB,integrations,low,community,24.4,571.9,1046.1,1,4,0,0,0,0.132,0
209313,SMB,billing,medium,chat,30.2,8.5,255.5,0,4,0,0,0,0.416,0
209314,SMB,billing,low,chat,7.9,26.3,327.8,0,4,0,1,0,0.389,0
209315,SMB,billing,low,chat,15.8,8.6,595.4,2,4,0,1,1,-0.13,0
209316,Enterprise,performance,high,chat,17.1,5.7,1192.6,0,4,0,0,0,-0.475,1
209317,Consumer,billing,low,community,16.9,360.8,453.8,0,5,1,0,1,0.185,0
209318,Enterprise,billing,medium,phone,23.8,14.6,715.2,0,4,0,0,1,0.409,0
209319,Consumer,mobile,low,phone,16.9,6.1,231.3,1,5,0,0,0,-0.387,0
209320,Enterprise,billing,medium,email,27.2,75.5,515.8,1,5,0,0,0,0.005,0
209321,SMB,api,low,phone,32.2,10.9,1175.7,0,5,1,1,1,-0.077,0
209322,SMB,integrations,high,email,7.9,21.8,605.0,1,4,0,0,0,-0.195,1
209323,Consumer,performance,medium,chat,1.7,35.4,980.9,1,3,0,0,1,0.159,1
209324,SMB,login,high,email,57.3,66.6,256.5,0,4,0,0,0,0.829,0
209325,Consumer,api,medium,chat,31.5,22.7,901.1,0,4,0,0,1,-0.094,1
209326,SMB,integrations,low,chat,32.2,3.1,637.1,0,5,0,0,0,0.175,0
209327,SMB,login,low,email,46.0,35.6,643.0,0,4,0,0,1,0.249,0
209328,Consumer,integrations,medium,email,39.9,65.5,1022.9,0,5,0,0,0,0.117,1
209329,Enterprise,billing,low,chat,43.4,26.4,1291.1,1,4,0,1,1,-0.068,0
209330,Consumer,integrations,medium,phone,29.0,11.3,962.1,0,4,0,0,1,-0.276,1
209331,Enterprise,integrations,low,phone,17.8,10.6,286.7,0,5,0,0,0,-0.223,0
209332,Consumer,performance,medium,chat,62.8,25.6,541.6,0,4,0,0,1,0.875,0
209333,SMB,integrations,medium,email,23.4,129.8,595.6,0,5,0,0,1,0.098,0
209334,Consumer,billing,medium,chat,13.5,6.8,602.9,0,3,0,0,0,0.265,0
209335,Consumer,billing,medium,community,17.6,192.9,378.4,0,4,0,0,0,0.501,0
209336,Consumer,mobile,medium,email,17.0,57.2,684.5,0,4,0,0,1,0.107,0
209337,SMB,performance,low,chat,40.2,13.4,999.7,0,4,0,0,0,0.803,0
209338,Enterprise,performance,low,community,6.3,823.5,444.1,0,5,0,0,0,0.528,0
209339,Enterprise,integrations,high,chat,8.6,9.4,3582.4,0,3,0,1,1,-0.347,1
209340,Consumer,billing,high,chat,11.4,16.6,758.0,1,4,0,0,1,-0.358,1
209341,SMB,login,low,email,41.9,121.4,364.3,1,5,0,0,0,-0.319,0
209342,SMB,integrations,low,phone,14.6,15.5,301.1,0,5,0,0,0,0.396,0
209343,Consumer,api,low,community,16.8,364.4,324.6,0,5,0,0,1,0.568,0
209344,SMB,performance,low,email,27.7,42.6,860.3,1,4,0,0,0,0.161,0
209345,SMB,api,medium,chat,4.6,8.2,418.2,0,4,0,0,0,0.337,0
209346,SMB,api,low,community,25.5,153.9,197.6,0,4,0,0,0,0.652,0
209347,Consumer,login,medium,email,18.9,31.1,116.4,0,4,0,0,0,0.389,0
209348,Enterprise,billing,medium,email,26.4,58.6,1037.3,0,4,0,0,0,-0.15,1
209349,SMB,performance,medium,phone,13.8,32.3,751.1,0,4,0,0,0,0.152,1
209350,SMB,billing,medium,email,17.1,34.8,480.4,0,5,0,0,1,0.367,0
209351,Consumer,billing,medium,chat,25.0,6.8,273.6,0,5,0,0,0,0.024,0
209352,SMB,performance,medium,email,7.1,20.7,1178.4,0,4,0,0,0,0.321,1
209353,Consumer,mobile,low,phone,8.5,4.1,308.2,0,3,0,0,0,0.117,0
209354,SMB,billing,high,email,13.3,57.9,345.2,0,5,0,0,1,0.598,0
209355,Consumer,performance,high,chat,29.2,9.6,956.9,0,3,0,1,1,0.177,1
209356,Consumer,login,medium,chat,38.3,18.6,98.1,0,4,0,0,0,0.323,0
209357,Consumer,mobile,medium,email,46.1,20.0,913.5,0,4,0,0,0,-0.455,1
209358,Consumer,billing,urgent,chat,11.1,12.2,1680.1,0,4,1,0,0,-0.238,1
209359,SMB,mobile,urgent,community,25.0,128.5,571.8,0,3,0,0,0,-0.086,1
209360,Consumer,performance,low,email,29.3,32.0,585.4,0,4,0,0,1,-0.086,0
209361,SMB,login,medium,email,12.6,26.9,835.1,1,3,0,0,0,-0.331,1
209362,Consumer,performance,medium,phone,35.0,4.5,467.4,0,4,0,0,0,0.636,0
209363,Enterprise,api,medium,community,13.5,235.2,545.1,1,4,0,0,0,-0.315,0
209364,SMB,mobile,low,email,25.1,42.6,587.0,1,5,0,0,0,0.19,0
209365,Consumer,performance,medium,phone,38.8,2.6,537.3,1,4,0,0,0,-0.019,0
209366,Enterprise,billing,medium,email,51.1,38.0,207.1,0,4,0,0,0,0.128,0
209367,Consumer,login,high,phone,20.3,7.9,226.7,0,5,0,0,0,0.212,0
209368,Enterprise,login,high,email,10.9,21.2,205.2,1,5,0,0,0,-0.114,0
209369,SMB,api,high,phone,40.9,8.7,682.6,0,4,0,0,0,0.009,1
209370,SMB,api,medium,chat,27.5,25.5,360.6,0,4,0,0,1,0.92,0
209371,Consumer,mobile,high,email,7.7,85.1,529.0,0,4,1,0,0,0.293,1
209372,SMB,billing,medium,email,7.0,64.9,593.7,1,4,0,0,1,0.177,0
209373,Enterprise,login,medium,phone,32.3,7.9,114.0,0,4,0,1,0,0.201,0
209374,Consumer,mobile,medium,phone,54.1,7.9,300.4,0,5,0,0,0,0.449,0
209375,Consumer,login,high,phone,6.0,5.6,186.3,0,4,0,0,0,0.148,0
209376,SMB,api,medium,chat,19.2,4.6,567.6,0,4,0,0,0,0.126,0
209377,SMB,login,medium,email,10.7,36.6,627.9,0,5,0,0,1,0.057,0
